Space ID,Room Location Area,Room Location,Room Location Section,Room Location Floor Suite,Room Base,Room Space,Room Type,Gender,Specialty Cd,Web Comments,Room Type Code,Short Name,Mandatory Meal Plan Flag
355,Student Village,10 Buick Street,10 Buick-03,10 Buick-0314,10 Buick-0314-D,10 Buick-0314-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
360,Student Village,10 Buick Street,10 Buick-03,10 Buick-0315,10 Buick-0315-A,10 Buick-0315-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
362,Student Village,10 Buick Street,10 Buick-03,10 Buick-0315,10 Buick-0315-B,10 Buick-0315-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
364,Student Village,10 Buick Street,10 Buick-03,10 Buick-0315,10 Buick-0315-C,10 Buick-0315-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
366,Student Village,10 Buick Street,10 Buick-03,10 Buick-0315,10 Buick-0315-D,10 Buick-0315-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
371,Student Village,10 Buick Street,10 Buick-03,10 Buick-0316,10 Buick-0316-A,10 Buick-0316-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
373,Student Village,10 Buick Street,10 Buick-03,10 Buick-0316,10 Buick-0316-B,10 Buick-0316-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
375,Student Village,10 Buick Street,10 Buick-03,10 Buick-0316,10 Buick-0316-C,10 Buick-0316-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
377,Student Village,10 Buick Street,10 Buick-03,10 Buick-0316,10 Buick-0316-D,10 Buick-0316-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
382,Student Village,10 Buick Street,10 Buick-03,10 Buick-0317,10 Buick-0317-A,10 Buick-0317-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
384,Student Village,10 Buick Street,10 Buick-03,10 Buick-0317,10 Buick-0317-B,10 Buick-0317-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
386,Student Village,10 Buick Street,10 Buick-03,10 Buick-0317,10 Buick-0317-C,10 Buick-0317-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
388,Student Village,10 Buick Street,10 Buick-03,10 Buick-0317,10 Buick-0317-D,10 Buick-0317-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
393,Student Village,10 Buick Street,10 Buick-04,10 Buick-0401,10 Buick-0401-A,10 Buick-0401-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
395,Student Village,10 Buick Street,10 Buick-04,10 Buick-0401,10 Buick-0401-B,10 Buick-0401-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
397,Student Village,10 Buick Street,10 Buick-04,10 Buick-0401,10 Buick-0401-C,10 Buick-0401-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
399,Student Village,10 Buick Street,10 Buick-04,10 Buick-0401,10 Buick-0401-D,10 Buick-0401-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
404,Student Village,10 Buick Street,10 Buick-04,10 Buick-0402,10 Buick-0402-A,10 Buick-0402-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
406,Student Village,10 Buick Street,10 Buick-04,10 Buick-0402,10 Buick-0402-B,10 Buick-0402-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
408,Student Village,10 Buick Street,10 Buick-04,10 Buick-0402,10 Buick-0402-C,10 Buick-0402-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
410,Student Village,10 Buick Street,10 Buick-04,10 Buick-0402,10 Buick-0402-D,10 Buick-0402-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
415,Student Village,10 Buick Street,10 Buick-04,10 Buick-0403,10 Buick-0403-A,10 Buick-0403-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
417,Student Village,10 Buick Street,10 Buick-04,10 Buick-0403,10 Buick-0403-B,10 Buick-0403-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
419,Student Village,10 Buick Street,10 Buick-04,10 Buick-0403,10 Buick-0403-C,10 Buick-0403-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
421,Student Village,10 Buick Street,10 Buick-04,10 Buick-0403,10 Buick-0403-D,10 Buick-0403-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
426,Student Village,10 Buick Street,10 Buick-04,10 Buick-0404,10 Buick-0404-A,10 Buick-0404-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
428,Student Village,10 Buick Street,10 Buick-04,10 Buick-0404,10 Buick-0404-B,10 Buick-0404-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
430,Student Village,10 Buick Street,10 Buick-04,10 Buick-0404,10 Buick-0404-C,10 Buick-0404-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
432,Student Village,10 Buick Street,10 Buick-04,10 Buick-0404,10 Buick-0404-D,10 Buick-0404-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
442,Student Village,10 Buick Street,10 Buick-04,10 Buick-0406,10 Buick-0406-A,10 Buick-0406-A-1,Apt-2Person-Single,CoEd,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
444,Student Village,10 Buick Street,10 Buick-04,10 Buick-0406,10 Buick-0406-B,10 Buick-0406-B-1,Apt-2Person-Single,CoEd,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
449,Student Village,10 Buick Street,10 Buick-04,10 Buick-0407,10 Buick-0407-A,10 Buick-0407-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
451,Student Village,10 Buick Street,10 Buick-04,10 Buick-0407,10 Buick-0407-B,10 Buick-0407-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
453,Student Village,10 Buick Street,10 Buick-04,10 Buick-0407,10 Buick-0407-C,10 Buick-0407-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
455,Student Village,10 Buick Street,10 Buick-04,10 Buick-0407,10 Buick-0407-D,10 Buick-0407-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
460,Student Village,10 Buick Street,10 Buick-04,10 Buick-0408,10 Buick-0408-A,10 Buick-0408-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
462,Student Village,10 Buick Street,10 Buick-04,10 Buick-0408,10 Buick-0408-B,10 Buick-0408-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
464,Student Village,10 Buick Street,10 Buick-04,10 Buick-0408,10 Buick-0408-C,10 Buick-0408-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
466,Student Village,10 Buick Street,10 Buick-04,10 Buick-0408,10 Buick-0408-D,10 Buick-0408-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
471,Student Village,10 Buick Street,10 Buick-04,10 Buick-0409,10 Buick-0409-A,10 Buick-0409-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
473,Student Village,10 Buick Street,10 Buick-04,10 Buick-0409,10 Buick-0409-B,10 Buick-0409-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
475,Student Village,10 Buick Street,10 Buick-04,10 Buick-0409,10 Buick-0409-C,10 Buick-0409-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
477,Student Village,10 Buick Street,10 Buick-04,10 Buick-0409,10 Buick-0409-D,10 Buick-0409-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
482,Student Village,10 Buick Street,10 Buick-04,10 Buick-0410,10 Buick-0410-A,10 Buick-0410-A-1,Apt-2Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
484,Student Village,10 Buick Street,10 Buick-04,10 Buick-0410,10 Buick-0410-B,10 Buick-0410-B-1,Apt-2Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
489,Student Village,10 Buick Street,10 Buick-04,10 Buick-0411,10 Buick-0411-A,10 Buick-0411-A-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
491,Student Village,10 Buick Street,10 Buick-04,10 Buick-0411,10 Buick-0411-B,10 Buick-0411-B-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
496,Student Village,10 Buick Street,10 Buick-04,10 Buick-0412,10 Buick-0412-A,10 Buick-0412-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
498,Student Village,10 Buick Street,10 Buick-04,10 Buick-0412,10 Buick-0412-B,10 Buick-0412-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
500,Student Village,10 Buick Street,10 Buick-04,10 Buick-0412,10 Buick-0412-C,10 Buick-0412-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
502,Student Village,10 Buick Street,10 Buick-04,10 Buick-0412,10 Buick-0412-D,10 Buick-0412-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
507,Student Village,10 Buick Street,10 Buick-04,10 Buick-0413,10 Buick-0413-A,10 Buick-0413-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
509,Student Village,10 Buick Street,10 Buick-04,10 Buick-0413,10 Buick-0413-B,10 Buick-0413-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
511,Student Village,10 Buick Street,10 Buick-04,10 Buick-0413,10 Buick-0413-C,10 Buick-0413-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
513,Student Village,10 Buick Street,10 Buick-04,10 Buick-0413,10 Buick-0413-D,10 Buick-0413-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
518,Student Village,10 Buick Street,10 Buick-04,10 Buick-0414,10 Buick-0414-A,10 Buick-0414-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
520,Student Village,10 Buick Street,10 Buick-04,10 Buick-0414,10 Buick-0414-B,10 Buick-0414-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
522,Student Village,10 Buick Street,10 Buick-04,10 Buick-0414,10 Buick-0414-C,10 Buick-0414-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
524,Student Village,10 Buick Street,10 Buick-04,10 Buick-0414,10 Buick-0414-D,10 Buick-0414-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
529,Student Village,10 Buick Street,10 Buick-04,10 Buick-0415,10 Buick-0415-A,10 Buick-0415-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
531,Student Village,10 Buick Street,10 Buick-04,10 Buick-0415,10 Buick-0415-B,10 Buick-0415-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
533,Student Village,10 Buick Street,10 Buick-04,10 Buick-0415,10 Buick-0415-C,10 Buick-0415-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
535,Student Village,10 Buick Street,10 Buick-04,10 Buick-0415,10 Buick-0415-D,10 Buick-0415-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
540,Student Village,10 Buick Street,10 Buick-04,10 Buick-0416,10 Buick-0416-A,10 Buick-0416-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
542,Student Village,10 Buick Street,10 Buick-04,10 Buick-0416,10 Buick-0416-B,10 Buick-0416-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
544,Student Village,10 Buick Street,10 Buick-04,10 Buick-0416,10 Buick-0416-C,10 Buick-0416-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
546,Student Village,10 Buick Street,10 Buick-04,10 Buick-0416,10 Buick-0416-D,10 Buick-0416-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
551,Student Village,10 Buick Street,10 Buick-04,10 Buick-0417,10 Buick-0417-A,10 Buick-0417-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
553,Student Village,10 Buick Street,10 Buick-04,10 Buick-0417,10 Buick-0417-B,10 Buick-0417-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
555,Student Village,10 Buick Street,10 Buick-04,10 Buick-0417,10 Buick-0417-C,10 Buick-0417-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
557,Student Village,10 Buick Street,10 Buick-04,10 Buick-0417,10 Buick-0417-D,10 Buick-0417-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
562,Student Village,10 Buick Street,10 Buick-05,10 Buick-0501,10 Buick-0501-A,10 Buick-0501-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
564,Student Village,10 Buick Street,10 Buick-05,10 Buick-0501,10 Buick-0501-B,10 Buick-0501-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
566,Student Village,10 Buick Street,10 Buick-05,10 Buick-0501,10 Buick-0501-C,10 Buick-0501-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
568,Student Village,10 Buick Street,10 Buick-05,10 Buick-0501,10 Buick-0501-D,10 Buick-0501-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
573,Student Village,10 Buick Street,10 Buick-05,10 Buick-0502,10 Buick-0502-A,10 Buick-0502-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
575,Student Village,10 Buick Street,10 Buick-05,10 Buick-0502,10 Buick-0502-B,10 Buick-0502-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
577,Student Village,10 Buick Street,10 Buick-05,10 Buick-0502,10 Buick-0502-C,10 Buick-0502-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
579,Student Village,10 Buick Street,10 Buick-05,10 Buick-0502,10 Buick-0502-D,10 Buick-0502-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
584,Student Village,10 Buick Street,10 Buick-05,10 Buick-0503,10 Buick-0503-A,10 Buick-0503-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
586,Student Village,10 Buick Street,10 Buick-05,10 Buick-0503,10 Buick-0503-B,10 Buick-0503-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
588,Student Village,10 Buick Street,10 Buick-05,10 Buick-0503,10 Buick-0503-C,10 Buick-0503-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
590,Student Village,10 Buick Street,10 Buick-05,10 Buick-0503,10 Buick-0503-D,10 Buick-0503-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
595,Student Village,10 Buick Street,10 Buick-05,10 Buick-0504,10 Buick-0504-A,10 Buick-0504-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
597,Student Village,10 Buick Street,10 Buick-05,10 Buick-0504,10 Buick-0504-B,10 Buick-0504-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
599,Student Village,10 Buick Street,10 Buick-05,10 Buick-0504,10 Buick-0504-C,10 Buick-0504-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
601,Student Village,10 Buick Street,10 Buick-05,10 Buick-0504,10 Buick-0504-D,10 Buick-0504-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
611,Student Village,10 Buick Street,10 Buick-05,10 Buick-0506,10 Buick-0506-A,10 Buick-0506-A-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
613,Student Village,10 Buick Street,10 Buick-05,10 Buick-0506,10 Buick-0506-B,10 Buick-0506-B-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
618,Student Village,10 Buick Street,10 Buick-05,10 Buick-0507,10 Buick-0507-A,10 Buick-0507-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
620,Student Village,10 Buick Street,10 Buick-05,10 Buick-0507,10 Buick-0507-B,10 Buick-0507-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
622,Student Village,10 Buick Street,10 Buick-05,10 Buick-0507,10 Buick-0507-C,10 Buick-0507-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
624,Student Village,10 Buick Street,10 Buick-05,10 Buick-0507,10 Buick-0507-D,10 Buick-0507-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
629,Student Village,10 Buick Street,10 Buick-05,10 Buick-0508,10 Buick-0508-A,10 Buick-0508-A-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
631,Student Village,10 Buick Street,10 Buick-05,10 Buick-0508,10 Buick-0508-B,10 Buick-0508-B-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
633,Student Village,10 Buick Street,10 Buick-05,10 Buick-0508,10 Buick-0508-C,10 Buick-0508-C-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
635,Student Village,10 Buick Street,10 Buick-05,10 Buick-0508,10 Buick-0508-D,10 Buick-0508-D-1,Apt-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
640,Student Village,10 Buick Street,10 Buick-05,10 Buick-0509,10 Buick-0509-A,10 Buick-0509-A-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
642,Student Village,10 Buick Street,10 Buick-05,10 Buick-0509,10 Buick-0509-B,10 Buick-0509-B-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
644,Student Village,10 Buick Street,10 Buick-05,10 Buick-0509,10 Buick-0509-C,10 Buick-0509-C-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
646,Student Village,10 Buick Street,10 Buick-05,10 Buick-0509,10 Buick-0509-D,10 Buick-0509-D-1,Apt-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AB,10 Buick,False
651,Student Village,10 Buick Street,10 Buick-05,10 Buick-0510,10 Buick-0510-A,10 Buick-0510-A-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
653,Student Village,10 Buick Street,10 Buick-05,10 Buick-0510,10 Buick-0510-B,10 Buick-0510-B-1,Apt-2Person-Single,Female,,http://www.bu.edu/housing/files/2014/11/10-Buick_3rd-9thFloor.jpg,AT,10 Buick,False
